14.50281188;46.05104859;601012;Konzorcij
14.48453424;46.03539597;603041;Koprska
14.48390998;46.03585304;603042;Koprska
14.46736096;46.07212403;803141;Koseze
14.46769124;46.07217277;803142;Koseze
14.46079649;46.10090235;804081;Kosmačeva
14.46101395;46.10086405;804082;Kosmačeva
14.5119911;45.95125985;625041;Kot/Igu K
14.5119911;45.95125985;625042;Kot/Igu K
14.44411566;46.03084458;704101;Kozarje
14.44364854;46.03090715;704102;Kozarje
14.46300723;45.99344627;614081;Kozler
14.46254011;45.99399725;614082;Kozler
14.71018822;45.99290243;535061;Kožljevec
14.71018822;45.99290243;535062;Kožljevec
14.59203517;46.04153396;404051;KPL
14.59322212;46.04117738;404052;KPL
14.51076498;46.05054457;501031;Krekov trg
14.51044365;46.05020509;501032;Krekov trg
14.4897182;46.03658129;603031;Krimska
14.48925772;46.03669091;603032;Krimska
14.50164514;46.04629592;602061;Križanke
14.50218241;46.04596101;602062;Križanke
14.60826428;46.0373128;404081;Križišče Sostro
14.60783019;46.03730076;404082;Križišče Sostro
14.60840801;46.03760059;404083;Križišče Sostro
14.60870445;46.03746921;404084;Križišče Sostro
14.77996438;45.88212706;528021;Krka
14.77996438;45.88212706;528022;Krka
14.55654394;46.04070588;404101;Krožna pot
14.55644512;46.04104996;404102;Krožna pot
14.51423987;46.06530361;101034;Kržičeva
14.55669645;45.89163242;606021;Kurešček Dom
14.55669645;45.89163242;606022;Kurešček Dom
14.5523587;45.88943359;606011;Kurešček K
14.5523587;45.88943359;606012;Kurešček K
14.22214451;46.03869233;727011;Kurja vas/Šentjoštu
14.22214451;46.03869233;727012;Kurja vas/Šentjoštu
14.8141406;45.84805796;528111;Kuželjevec K
14.8141406;45.84805796;528112;Kuželjevec K
14.51130446;46.0244871;603111;Lahova pot
14.51106001;46.02444938;603112;Lahova pot
14.5047137;46.21547068;106031;Lahovče
14.5047137;46.21547068;106032;Lahovče
14.70956335;46.04508948;406071;Lanišče
14.70973851;46.04514623;406072;Lanišče
14.55773648;45.99716303;504091;Lavrica
14.55773648;45.99716303;504092;Lavrica
14.55428661;46.00155858;504081;Lavrica pri Malči
14.55428661;46.00155858;504082;Lavrica pri Malči
14.5582025;46.06208225;204011;Leskoškova
14.5583111;46.06190819;204012;Leskoškova
14.34042139;45.99980816;705041;Lesno Brdo
14.34042139;45.99980816;705042;Lesno Brdo
14.45503396;46.23119788;107011;Letališče Brnik
14.45503396;46.23119788;107012;Letališče Brnik
14.57021998;46.06222582;204041;Letališka
14.57124381;46.06204485;204042;Letališka
14.5731753;46.06223823;204051;Letališka-obračališče
14.28771003;45.98476032;776041;Ligojna K
14.28771003;45.98476032;776042;Ligojna K
14.47119987;45.99750341;614071;Lipe
14.46983443;45.99767872;614072;Lipe
14.48978786;46.0768908;803053;Litostroj
14.48895515;46.07696587;803051;Litostrojska
14.48920829;46.07675405;803052;Litostrojska
14.51131568;46.03436032;603091;Livada
14.5124861;46.0331502;603092;Livada
14.59426803;46.04723517;304102;Lj. Vevče Papirnica
14.59448882;46.04743481;304103;Lj. Vevče Papirnica
14.28749355;46.02100043;716021;Ljubgojna
14.28749355;46.02100043;716022;Ljubgojna
14.53054446;46.10245821;104111;Črnuče
14.53054446;46.10245821;104112;Črnuče
14.58241999;46.03837031;404131;Dobrunje
14.58246491;46.03813258;404132;Dobrunje
